id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
tm623,Sully,MOVIE,"On 15 January 2009, the world witnessed the 'Miracle on the Hudson' when Captain 'Sully' Sullenberger glided his disabled plane onto the Hudson River, saving the lives of all 155 souls aboard. However, even as Sully was being heralded by the public and the media for his unprecedented feat of aviation skill, an investigation was unfolding that threatened to destroy his reputation and career.",2016,,96.0,"Drama, History",US,,tt3263904,,,6.1706,7.197
tm624,Correspondence,MOVIE,"The relationship between Ed, a married astronomer and Amy, his lover, who spend their years apart, is based only on phone calls and texts. One day Amy begins noticing something strange in Ed's messages.",2016,,122.0,"Drama, Romance",IT,,tt3530978,,,5.5,6.365
tm625,Sex: A Relationship and Not Marriage,MOVIE,"The life story of a woman who doesn't want to settle for one man. Her mom nags at her to get married, her superior grills her to bring results and her boyfriend turns out to be married. Soo-kyeong comforts herself with some spicy food. One lonely birthday, she ends up having sex with the chef of the spicy food restaurant. They fit well mentally and physically so they get closer but Soo-kyeong rejects the chef's marriage proposal. The chef gets married with someone else and asks her, ""I got married with someone else like you said. Now will you have a relationship with me?""",2016,,109.0,Drama,KR,,,,,6.5755,6.6
tm626,An American Girl: Lea to the Rescue,MOVIE,"Born for adventure, Lea Clark heads deep into the Brazilian rainforest, where her most exciting story awaits.",2016,,98.0,"Family, Adventure",US,,tt4827290,,,5.7938,6.5
tm627,Rose and the Players – Part 1,MOVIE,"A 1957 rehearsal film test for a dance film inspired by Pablo Picasso's 'Family of Saltimbanques'. Anna Sokolow can be seen on the lower left of the frame.  Based on the script found in Shirley Clarke's collection, this looks to be a complete version of Ms. Sokolow's choreography for Act One of the film.  Plot subtitles are taken from Shirley Clarke's script.  Pierrot and Pierrette's duet transformed into Shirley Clarke's 1957 dance film 'A Moment in Love'.",2016,,13.0,,US,,,,,6.041,0.0
tm628,The Hollow,MOVIE,"When a U.S. congressman's daughter passing through a small town in Mississippi dies in a mysterious triple homicide, a team of F.B.I. agents descends to investigate, the team's brilliant but jaded lead agent battling demons both past and present, as his beautiful, tough-as-nails partner tries to hold him and the case together. They find a struggling and corrupt sheriff's department, a shadowy and much-feared figure, who seems to be pulling all of the town's strings from his mansion on the edge of town and a local victim with a strange connection to a number of the town's most prominent figures.",2016,,128.0,"Crime, Drama, Mystery, Thriller",US,,tt3827684,,,7.1197,4.8
tm629,Killing Veerappan,MOVIE,"A master strategist is appointed following Veerappan's unabashed spate of crimes and murders. The official puts in place Operation Cocoon, which involves setting up a network of spies and informers.",2016,,125.0,"Crime, Action",IN,,tt4897890,,,5.7145,7.3
tm630,Calle Uno,MOVIE,"The residents of Calle 1 are part of an unusual group, a group that stays in their cars to avoid the different responsibilities that await at home.",2016,,3.0,Comedy,PR,,,,,5.6057,0.0
tm631,Challenge Game,MOVIE,"Florist Ae-ran and forensics investigator Min-ho  from the Public Prosecutor's Office both have a family that everyone wants. However, Min-ho can't handle bed time so Ae-ran starts a 'challenge game' in which she seduces and has sex with strange men. One day, Ae-ran and Min-ho meet Alex at a tango cafe. Alex is interested in Ae-ran and approaches her while Ae-ran takes interest in Alex who is more handsome than her husband. Min-ho later witnesses them in action and gets angry when he finds out the man Ae-ran seduced is Alex. Min-ho feels nervous because he finds out Alex isn't just a game partner and approached him for a reason. Min-ho tries to get rid of Alex but Alex chokes Ae-ran and Min-ho even more and feels catharsis. The game they started is turning into a catastrophe...",2016,,93.0,"Thriller, Romance",KR,,tt8504860,,,6.5639,6.4
tm632,What Remains,MOVIE,"Following a criminal act perpetrated by a small group of young men, several questions remain unanswered. While François searches for them, he must maintain control over his emotions, but struggles with his impulses and rational thoughts.",2016,,18.0,Drama,,,tt4835038,,,5.8653,0.0
tm633,Nice Sister-In-Law,MOVIE,"""Trust me tonight""  Min-ho is preparing to get a job and is spending some time in his parents' house. However, his parents aren't home and only his young sister-in-law is there. His brother Hyeon-soo had left the house after fighting with his wife. Min-ho can't help but feel attracted towards his young and appealing sister-in-law.",2016,,78.0,"Romance, Drama",KR,,,,,6.8523,4.7
tm634,Never Back Down: No Surrender,MOVIE,"Picking up after the events of Never Back Down 2, former MMA champion Case Walker is on the comeback trail to become champion once again.",2016,,101.0,"Drama, Action",US,,tt4790268,,,6.1307,7.1
tm635,Ballad in Blood,MOVIE,"Jacopo, Duke, and Lenka wake up in the apartment Lenka shares with her roommate Elizabeth to find Elizabeth mysteriously murdered. None of the three has any memory of what happened and they spend a drug-fueled day finding clues and piecing the event together.",2016,,93.0,"Horror, Mystery",IT,,tt5503824,,,5.6264,5.0
tm636,Once Upon a Murdoch Christmas,MOVIE,"Days before Christmas in Edwardian-era Toronto, Detective William Murdoch (Yannick Bisson) is called to investigate a daring train robbery. When witnesses insist the culprit exhibited superhuman abilities, Constable Crabtree (Jonny Harris, Still Standing) realizes the robber bears a striking resemblance to the title character of his new graphic novel, Jumping Jack. As more robberies targeting gifts from Eaton's luxury department occur around Toronto, Murdoch and his team are forced to consider the possibility that Crabtree's character has come to life. As Station House No. 4 contends with the real-life Jumping Jack, Inspector Brackenreid (Thomas Craig, Coronation Street) orders the formation of a police choir, and Dr. Julia Ogden (Hélène Joy, Durham County) tries to help two orphans who mistake her for a fairytale heroine. Can Murdoch and his team stop Jumping Jack from stealing Christmas?",2016,,88.0,Mystery,CA,,tt5939114,,,6.5863,7.8
tm637,The Love Account,MOVIE,"When a woman fakes a trip with her bestie to secretly meet with her internet boyfriend, her unaware mother forces her to take her problematic brother.",2016,,89.0,Comedy,TR,,tt5505548,,,6.6945,4.9
tm638,48 Hours to Live,MOVIE,"A loner fresh out of rehab and hunted by both sides of the law returns home to solve the murder of his sister, and finds himself entangled in a game of revenge on the LA club circuit.",2016,,100.0,"Crime, Music, Thriller",US,,tt2948530,,,6.4152,4.4
tm639,Alleluia! The Devil's Carnival,MOVIE,"Lucifer incites Heaven’s wrath by dispatching train cars of condemned souls a-crashin’ through the pearly gates. As God plots to put an end to the rebellious deeds, a fable is told, and the midway gets set for a fateful reunion between God’s Agent and Hell’s Painted Doll, promising to make sinner and saint alike scream Alleluia!",2016,,97.0,"Horror, Music",US,,tt3892618,,,5.8052,6.0
tm640,The Hybrids Family,MOVIE,"A movie about a dysfunctional family of vampires and witches, it is mostly focused on the two children who are hybrids.",2016,,95.0,"Family, Adventure, Comedy",US,,tt2569548,,,6.8578,6.2
tm641,Bruno & Boots: Go Jump in the Pool,MOVIE,"Based on The Bestselling MacDonald Hall Book Series by Gordon Korman. Bruno Walton and Melvin ""Boots"" O'Neal are the most infamous troublemakers at MacDonald Hall - a supposedly prestigious school for boys. Bruno, the brains behind the operation, has managed without fail to convince Boots to tag along on his countless prank operations whether it includes stealing a rival school's mascot, switching the school's flag or invading Miss Scrimmage's Academy for Girls Education and Awakening across the road. Despite their ongoing pranks, Bruno and Boots LOVE their school and are willing to do anything to protect it.",2016,,91.0,"Family, Comedy",CA,,tt3911294,,,5.6678,5.6
tm642,The Junior Squad,MOVIE,"The film is about a british young boy name Matthew Vertaski, who's all alone without his family. Once he is being bullied. This one dude out of nowhere saves him. But he's not just this oridinary dude. He's the dude that knows his father. So his name is Simon Watanabe aka The Grandmaster. He used to work with Matthew's father but was killed by General Doom, the main villian in this film. asks Matthew to team up with him as superheroes to take down General Doom, But since he's everywhere. They create a team. The Mayor. The Assassin. The Infamous. The Super-Guardian. and Kid-Killa.",2016,,115.0,Action,US,,tt4299398,,,5.7294,0.0
tm643,Mobile Suit Gundam Thunderbolt: December Sky,MOVIE,"During the One Year War of U.C. 0079, the Earth Federation and Principality of Zeon engage in a fierce battle at the ""Thunderbolt Sector"", a shoal zone in the former Colony Side 4 ""Moore"". After successfully infiltrating Zeon's sniper field, ace Federation pilot and jazz enthusiast Io Fleming is given control of the latest Gundam prototype.",2016,,69.0,"Action, Animation, Drama, Science Fiction, War",JP,,tt6035470,,,5.8363,7.6
tm644,She Kills,MOVIE,"When Sadie's husband is murdered by a vicious gang called ""The Touchers"", she finds she possesses a strange hidden power to aid her in her quest for revenge. A homage to Grindhouse/exploitation pictures of the 1970's.",2016,,100.0,"Action, Horror",US,,tt4801352,,,5.335,4.571
tm645,Gott liebt ein menschliches Weib,MOVIE,He is not weak-willed tied to an unnatural law. He seeks the woman that absolutely loves him. It longs him for the only thing that frees him from his loneliness - for love. Is this a story of a virgin and her hero?,2016,,13.0,Drama,DE,,tt4604834,,,6.0296,0.0
tm646,"No manches, Frida",MOVIE,"After being released from prison, Zequi, a bank robber, sets out to recover money buried by his accomplice; but is horrified to learn that a high school gymnasium is now over the site where the loot is hidden.",2016,,100.0,Comedy,"MX, DE, US",,tt5259966,,,6.4605,7.682
tm647,Giuseppe Verdi - I due Foscari,MOVIE,"In his 'new life' as a baritone, Placido Domingo has triumphed in the role of Francesco Foscari in Los Angeles, London and Vienna. Now he takes to the role to La Scala, Milan, the theatre that is the symbol of Italian opera. I due Foscari, premiered in 1844, famously one of Verdi's darkest operas, is staged by Alvis Hermanis, who made such an impact at the Salzburg Festival with ""Die Soldaten"" and ""Il trovatore"". Domingo is joined by two of Italy's most exciting singers, the soprano Anna Pirozzi and the tenor Francesco Meli, and the acclaimed Italian conductor Michele Mariotti. The Financial Times was deeply moved by Domingo's performance, calling his interpretation of the role ""sublime"".",2016,,122.0,Music,IT,,tt12838762,,,5.6346,0.0
tm648,Giuseppe Verdi - I due Foscari,MOVIE,"In his 'new life' as a baritone, Placido Domingo has triumphed in the role of Francesco Foscari in Los Angeles, London and Vienna. Now he takes to the role to La Scala, Milan, the theatre that is the symbol of Italian opera. I due Foscari, premiered in 1844, famously one of Verdi's darkest operas, is staged by Alvis Hermanis, who made such an impact at the Salzburg Festival with ""Die Soldaten"" and ""Il trovatore"". Domingo is joined by two of Italy's most exciting singers, the soprano Anna Pirozzi and the tenor Francesco Meli, and the acclaimed Italian conductor Michele Mariotti. The Financial Times was deeply moved by Domingo's performance, calling his interpretation of the role ""sublime"".",2016,,122.0,Music,IT,,tt12838762,,,5.6346,0.0
